Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
605,CA-2020-149958,3/15/2020,3/19/2020,Standard Class,AS-10240,Alan Shonely,Consumer,INDIA,Karimnagar,Telangana,33614,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.22,3,0.7,-5.53
606,CA-2020-149958,3/15/2020,3/19/2020,Standard Class,AS-10240,Alan Shonely,Consumer,INDIA,Karimnagar,Telangana,33614,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.19,4,0.7,-31.67
607,CA-2020-149958,3/15/2020,3/19/2020,Standard Class,AS-10240,Alan Shonely,Consumer,INDIA,Karimnagar,Telangana,33614,South,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,131.9,3,0.2,47.82
608,US-2020-105767,5/23/2020,5/27/2020,Standard Class,AR-10510,Andrew Roberts,Consumer,INDIA,Kolkata,West Bengal,19134,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.28,2,0.7,-2.63
609,US-2020-105767,5/23/2020,5/27/2020,Standard Class,AR-10510,Andrew Roberts,Consumer,INDIA,Kolkata,West Bengal,19134,East,OFF-AR-10001246,Office Supplies,Art,Newell 317,21.17,9,0.2,2.38
610,US-2020-105767,5/23/2020,5/27/2020,Standard Class,AR-10510,Andrew Roberts,Consumer,INDIA,Kolkata,West Bengal,19134,East,TEC-PH-10003092,Technology,Phones,Motorola L804,55.19,2,0.4,-10.12
611,CA-2022-161816,4/28/2022,5/1/2022,First Class,NB-18655,Nona Balk,Corporate,INDIA,Ujjain,Madhya Pradesh,75217,North,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,369.58,3,0.2,41.58
612,CA-2022-161816,4/28/2022,5/1/2022,First Class,NB-18655,Nona Balk,Corporate,INDIA,Ujjain,Madhya Pradesh,75217,North,OFF-LA-10004345,Office Supplies,Labels,Avery 493,15.71,4,0.2,5.7
613,CA-2022-121223,9/11/2022,9/13/2022,Second Class,GD-14590,Giulietta Dortch,Corporate,INDIA,Kolkata,West Bengal,19143,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.45,2,0.2,2.64
614,CA-2022-121223,9/11/2022,9/13/2022,Second Class,GD-14590,Giulietta Dortch,Corporate,INDIA,Kolkata,West Bengal,19143,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,728.95,9,0.4,-157.94
615,CA-2023-138611,11/14/2023,11/17/2023,Second Class,CK-12595,Clytie Kelty,Consumer,INDIA,Bhubaneshwar,Odissa,43123,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,119.94,10,0.4,15.99
616,CA-2023-138611,11/14/2023,11/17/2023,Second Class,CK-12595,Clytie Kelty,Consumer,INDIA,Bhubaneshwar,Odissa,43123,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.65,2,0.7,-2.8
617,CA-2023-117947,8/18/2023,8/23/2023,Second Class,NG-18355,Nat Gilpin,Corporate,INDIA,Bhubaneshwar,Odissa,10011,East,FUR-FU-10003849,Furniture,Furnishings,DAX Metal Frame,,,,
618,CA-2023-117947,8/18/2023,8/23/2023,Second Class,NG-18355,Nat Gilpin,Corporate,INDIA,Bhubaneshwar,Odissa,10011,East,FUR-FU-10000010,Furniture,Furnishings,DAX Value U-Channel Document Frames,,,,
619,CA-2023-117947,8/18/2023,8/23/2023,Second Class,NG-18355,Nat Gilpin,Corporate,INDIA,Bhubaneshwar,Odissa,10011,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,107.42,9,0.2,33.57
620,CA-2023-117947,8/18/2023,8/23/2023,Second Class,NG-18355,Nat Gilpin,Corporate,INDIA,Bhubaneshwar,Odissa,10011,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,37.91,1,0,10.99
621,CA-2023-117947,8/18/2023,8/23/2023,Second Class,NG-18355,Nat Gilpin,Corporate,INDIA,Bhubaneshwar,Odissa,10011,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",88.02,3,0,27.29
622,US-2020-111171,12/26/2020,12/31/2020,Standard Class,CA-12265,Christina Anderson,Consumer,INDIA,Raipur,Chattisgarh,60610,North,OFF-BI-10002103,Office Supplies,Binders,Cardinal Slant-D Ring Binder,,,,
623,CA-2021-138009,11/29/2021,12/3/2021,Standard Class,SF-20965,Sylvia Foulston,Corporate,INDIA,Bhopal,Madhya Pradesh,48126,North,FUR-CH-10004853,Furniture,Chairs,Global Manager's Adjustable Task Chair,,,,
624,CA-2021-138009,11/29/2021,12/3/2021,Standard Class,SF-20965,Sylvia Foulston,Corporate,INDIA,Bhopal,Madhya Pradesh,48126,North,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,555.21,5,0.1,178.9
625,CA-2021-138009,11/29/2021,12/3/2021,Standard Class,SF-20965,Sylvia Foulston,Corporate,INDIA,Bhopal,Madhya Pradesh,48126,North,OFF-ST-10001272,Office Supplies,Storage,Mini 13-1/2 Capacity Data Binder Rack,,,,
626,CA-2021-138009,11/29/2021,12/3/2021,Standard Class,SF-20965,Sylvia Foulston,Corporate,INDIA,Bhopal,Madhya Pradesh,48126,North,OFF-AR-10004042,Office Supplies,Art,BOSTON Model 1800 Electric Pencil Sharpeners,,,,
627,CA-2023-163020,9/15/2023,9/19/2023,Standard Class,MO-17800,Meg O'Connel,Home Office,INDIA,Bhubaneshwar,Odissa,750909,East,FUR-FU-10000221,Furniture,Furnishings,Master Caster Door Stop,,,,
628,CA-2023-153787,5/19/2023,5/23/2023,Standard Class,AT-10735,Annie Thurman,Consumer,INDIA,Mumbai,Maharashtra,98115,West,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,0,28.18
629,CA-2023-133431,12/17/2023,12/21/2023,Standard Class,LC-17140,Logan Currie,Consumer,INDIA,Surat,Gujarat,94122,West,OFF-BI-10000605,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks,,,,
630,CA-2023-133431,12/17/2023,12/21/2023,Standard Class,LC-17140,Logan Currie,Consumer,INDIA,Surat,Gujarat,94122,West,OFF-PA-10002615,Office Supplies,Paper,Ampad Gold Fibre Wirebound Steno Books,,,,
631,US-2022-135720,12/11/2022,12/13/2022,Second Class,FM-14380,Fred McMath,Consumer,INDIA,Jodhpur,Rajasthan,112001,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.38,3,0.2,-51.72
632,US-2022-135720,12/11/2022,12/13/2022,Second Class,FM-14380,Fred McMath,Consumer,INDIA,Jodhpur,Rajasthan,112001,West,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,29.95
633,US-2022-135720,12/11/2022,12/13/2022,Second Class,FM-14380,Fred McMath,Consumer,INDIA,Jodhpur,Rajasthan,112001,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,300.77,4,0.2,30.08
634,CA-2023-144694,9/24/2023,9/26/2023,Second Class,BD-11605,Brian Dahlen,Consumer,INDIA,Mahboobnagar,Telangana,33180,South,TEC-AC-10002857,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc,,,,
635,CA-2023-144694,9/24/2023,9/26/2023,Second Class,BD-11605,Brian Dahlen,Consumer,INDIA,Mahboobnagar,Telangana,33180,South,OFF-LA-10003930,Office Supplies,Labels,Dot Matrix Printer Tape Reel Labels,,,,
636,CA-2021-168004,10/4/2021,10/9/2021,Second Class,DJ-13420,Denny Joy,Corporate,INDIA,Mysore,Karnataka,31088,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0,43.22
637,US-2022-123470,8/15/2022,8/21/2022,Standard Class,ME-17725,Max Engle,Consumer,INDIA,Jodhpur,Rajasthan,112001,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.88,3,0.7,-13.85
638,US-2022-123470,8/15/2022,8/21/2022,Standard Class,ME-17725,Max Engle,Consumer,INDIA,Jodhpur,Rajasthan,112001,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.33,3,0.2,12.23
639,CA-2022-115917,5/20/2022,5/25/2022,Standard Class,RB-19465,Rick Bensley,Home Office,INDIA,Vadodara,Gujarat,94591,West,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0,272.79
640,CA-2022-115917,5/20/2022,5/25/2022,Standard Class,RB-19465,Rick Bensley,Home Office,INDIA,Vadodara,Gujarat,94591,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.42,4,0.2,5.01
641,CA-2022-147067,12/18/2022,12/22/2022,Standard Class,JD-16150,Justin Deggeller,Corporate,INDIA,Bhopal,Madhya Pradesh,462007,North,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0,6.03
642,CA-2023-167913,7/30/2023,8/3/2023,Second Class,JL-15835,John Lee,Consumer,INDIA,Surat,Gujarat,92691,West,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4,2,0,85.9
643,CA-2023-167913,7/30/2023,8/3/2023,Second Class,JL-15835,John Lee,Consumer,INDIA,Surat,Gujarat,92691,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,26.25,7,0,12.6
644,CA-2023-106103,6/10/2023,6/15/2023,Standard Class,SC-20305,Sean Christensen,Consumer,INDIA,Bhopal,Madhya Pradesh,48307,North,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0,54.33
645,US-2023-127719,7/21/2023,7/25/2023,Standard Class,TW-21025,Tamara Willingham,Home Office,INDIA,Kolkata,West Bengal,7060,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,6.48,1,0,3.18
646,CA-2023-126221,12/30/2023,1/5/2018,Standard Class,CC-12430,Chuck Clark,Home Office,INDIA,Raipur,Chattisgarh,47201,North,OFF-AP-10002457,Office Supplies,Appliances,Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum,,,,
647,CA-2022-103947,4/1/2022,4/8/2022,Standard Class,BB-10990,Barry Blumstein,Corporate,INDIA,Ajmer,Rajasthan,85635,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,5,0.2,9.86
648,CA-2022-103947,4/1/2022,4/8/2022,Standard Class,BB-10990,Barry Blumstein,Corporate,INDIA,Ajmer,Rajasthan,85635,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.14,2,0.2,3.01
649,CA-2022-160745,12/11/2022,12/16/2022,Second Class,AR-10825,Anthony Rawles,Corporate,INDIA,Solapur,Maharashtra,98661,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4,0,6.07
650,CA-2022-160745,12/11/2022,12/16/2022,Second Class,AR-10825,Anthony Rawles,Corporate,INDIA,Solapur,Maharashtra,98661,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.38,3,0.2,22.68
651,CA-2022-160745,12/11/2022,12/16/2022,Second Class,AR-10825,Anthony Rawles,Corporate,INDIA,Solapur,Maharashtra,98661,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316,4,0,31.6
652,CA-2022-132661,10/23/2022,10/29/2022,Standard Class,SR-20740,Steven Roelle,Home Office,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-PA-10000482,Office Supplies,Paper,Snap-A-Way Black Print Carbonless Ruled Speed Letter,,,,
653,CA-2023-140844,6/19/2023,6/23/2023,Standard Class,AR-10405,Allen Rosenblatt,Corporate,INDIA,Bhubaneshwar,Odissa,10035,East,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,97.82,2,0,45.98
654,CA-2023-140844,6/19/2023,6/23/2023,Standard Class,AR-10405,Allen Rosenblatt,Corporate,INDIA,Bhubaneshwar,Odissa,10035,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12,8,0,10.31
655,CA-2022-137239,8/22/2022,8/28/2022,Standard Class,CR-12730,Craig Reiter,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,113.55,2,0.2,8.52
656,CA-2022-137239,8/22/2022,8/28/2022,Standard Class,CR-12730,Craig Reiter,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.32,2,0.7,-2.65
657,CA-2022-137239,8/22/2022,8/28/2022,Standard Class,CR-12730,Craig Reiter,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,134.29,2,0.2,45.32
658,US-2022-156097,9/19/2022,9/19/2022,Same Day,EH-14125,Eugene Hildebrand,Home Office,INDIA,Raipur,Chattisgarh,60505,North,FUR-CH-10001215,Furniture,Chairs,Global Bhubaneshwar Executive Leather Low-Back Tilter,701.37,2,0.3,-50.1
659,US-2022-156097,9/19/2022,9/19/2022,Same Day,EH-14125,Eugene Hildebrand,Home Office,INDIA,Raipur,Chattisgarh,60505,North,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2.31,2,0.8,-3.46
660,CA-2021-146563,8/24/2021,8/28/2021,Standard Class,CB-12025,Cassandra Brandow,Consumer,INDIA,Indore,Madhya Pradesh,7213017,North,OFF-ST-10001490,Office Supplies,Storage,Hot File 7-Pocket,,,,
661,CA-2021-146563,8/24/2021,8/28/2021,Standard Class,CB-12025,Cassandra Brandow,Consumer,INDIA,Indore,Madhya Pradesh,7213017,North,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,724.08,14,0.2,-135.77
662,CA-2021-146563,8/24/2021,8/28/2021,Standard Class,CB-12025,Cassandra Brandow,Consumer,INDIA,Indore,Madhya Pradesh,7213017,North,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,918.79,5,0.3,-118.13
663,CA-2021-146563,8/24/2021,8/28/2021,Standard Class,CB-12025,Cassandra Brandow,Consumer,INDIA,Indore,Madhya Pradesh,7213017,North,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.72,3,0.8,-4.22
664,CA-2022-123666,3/26/2022,3/30/2022,Standard Class,SP-20545,Sibella Parks,Corporate,INDIA,Bhubaneshwar,Odissa,10011,East,OFF-ST-10001522,Office Supplies,Storage,Gould Plastics 18-Pocket Panel Bin,,,,
665,CA-2022-143308,11/4/2022,11/4/2022,Same Day,RC-19825,Roy Collins,Consumer,INDIA,Bangalore,Karnataka,40214,South,OFF-FA-10000621,Office Supplies,Fasteners,OIC Colored Binder Clips,,,,
666,CA-2023-132682,6/8/2023,6/10/2023,Second Class,TH-21235,Tiffany House,Corporate,INDIA,Ujjain,Madhya Pradesh,75081,North,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,3,0.2,2.08
667,CA-2023-132682,6/8/2023,6/10/2023,Second Class,TH-21235,Tiffany House,Corporate,INDIA,Ujjain,Madhya Pradesh,75081,North,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,85.06,3,0.2,28.71
668,CA-2023-132682,6/8/2023,6/10/2023,Second Class,TH-21235,Tiffany House,Corporate,INDIA,Ujjain,Madhya Pradesh,75081,North,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,381.58,3,0.2,28.62
669,CA-2020-156314,12/24/2020,12/26/2020,First Class,RP-19390,Resi Pölking,Consumer,INDIA,Bhubaneshwar,Odissa,44105,East,FUR-FU-10003096,Furniture,Furnishings,Master Giant Foot Doorstop,,,,
670,US-2023-106663,6/9/2023,6/13/2023,Standard Class,MO-17800,Meg O'Connel,Home Office,INDIA,Raipur,Chattisgarh,60653,North,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.98,3,0.6,-14.39
671,US-2023-106663,6/9/2023,6/13/2023,Standard Class,MO-17800,Meg O'Connel,Home Office,INDIA,Raipur,Chattisgarh,60653,North,FUR-TA-10000688,Furniture,Tables,Chromcraft Bull-Nose Wood Round Conference Table Top,,,,
672,US-2023-106663,6/9/2023,6/13/2023,Standard Class,MO-17800,Meg O'Connel,Home Office,INDIA,Raipur,Chattisgarh,60653,North,OFF-PA-10002377,Office Supplies,Paper,Adams Telephone Message Book W/Dividers/Space For Phone Numbers,,,,
673,CA-2023-111178,6/15/2023,6/22/2023,Standard Class,TD-20995,Tamara Dahlen,Consumer,INDIA,Raipur,Chattisgarh,62301,North,OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56,5,0.2,1.71
674,CA-2023-130351,12/5/2023,12/8/2023,First Class,RB-19570,Rob Beeghly,Consumer,INDIA,Raipur,Chattisgarh,47201,North,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0,16.59
675,CA-2023-130351,12/5/2023,12/8/2023,First Class,RB-19570,Rob Beeghly,Consumer,INDIA,Raipur,Chattisgarh,47201,North,OFF-PA-10002137,Office Supplies,Paper,Southworth 100% Résumé Paper,,,,
676,CA-2023-130351,12/5/2023,12/8/2023,First Class,RB-19570,Rob Beeghly,Consumer,INDIA,Raipur,Chattisgarh,47201,North,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0,40.75
677,US-2023-119438,3/18/2023,3/23/2023,Standard Class,CD-11980,Carol Darley,Consumer,INDIA,Bhopal,Madhya Pradesh,75701,North,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.69,3,0.8,-7.39
678,US-2023-119438,3/18/2023,3/23/2023,Standard Class,CD-11980,Carol Darley,Consumer,INDIA,Bhopal,Madhya Pradesh,75701,North,TEC-AC-10003614,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc,,,,
679,US-2023-119438,3/18/2023,3/23/2023,Standard Class,CD-11980,Carol Darley,Consumer,INDIA,Bhopal,Madhya Pradesh,75701,North,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.52,3,0.6,-41.26
680,US-2023-119438,3/18/2023,3/23/2023,Standard Class,CD-11980,Carol Darley,Consumer,INDIA,Bhopal,Madhya Pradesh,75701,North,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.99,3,0.8,-320.24
681,CA-2022-164511,11/19/2022,11/24/2022,Standard Class,DJ-13630,Doug Jacobs,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.35,3,0.2,4.66
682,CA-2022-164511,11/19/2022,11/24/2022,Standard Class,DJ-13630,Doug Jacobs,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.6
683,CA-2022-164511,11/19/2022,11/24/2022,Standard Class,DJ-13630,Doug Jacobs,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,4,0,18.52
684,US-2023-168116,11/4/2023,11/4/2023,Same Day,GT-14635,Grant Thornton,Corporate,INDIA,Nellore,Andhra Pradesh,27217,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.98,4,0.5,-3839.99
685,US-2023-168116,11/4/2023,11/4/2023,Same Day,GT-14635,Grant Thornton,Corporate,INDIA,Nellore,Andhra Pradesh,27217,South,OFF-AP-10002457,Office Supplies,Appliances,Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum,,,,
686,CA-2020-157784,7/5/2020,7/8/2020,First Class,MC-17845,Michael Chen,Consumer,INDIA,Kochi,Kerala,39212,South,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,163.19
687,CA-2020-157784,7/5/2020,7/8/2020,First Class,MC-17845,Michael Chen,Consumer,INDIA,Kochi,Kerala,39212,South,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2,0,6.87
688,CA-2020-157784,7/5/2020,7/8/2020,First Class,MC-17845,Michael Chen,Consumer,INDIA,Kochi,Kerala,39212,South,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,19.44,3,0,9.33
689,CA-2023-161480,12/25/2023,12/29/2023,Standard Class,RA-19285,Ralph Arnett,Consumer,INDIA,Bhubaneshwar,Odissa,10035,East,FUR-BO-10004015,Furniture,Bookcases,Bush Andora Bookcase,,,,
690,US-2020-117135,6/21/2020,6/23/2020,Second Class,NP-18325,Naresj Patel,Consumer,INDIA,Kochi,Kerala,22980,South,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.01,1,0,14.56
691,US-2020-117135,6/21/2020,6/23/2020,Second Class,NP-18325,Naresj Patel,Consumer,INDIA,Kochi,Kerala,22980,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,284.82,1,0,74.05
692,US-2020-117135,6/21/2020,6/23/2020,Second Class,NP-18325,Naresj Patel,Consumer,INDIA,Kochi,Kerala,22980,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,36.84,3,0,10.32
693,CA-2021-131534,3/28/2021,4/2/2021,Standard Class,AB-10165,Alan Barnes,Consumer,INDIA,Ahmedabad,Gujarat,380001,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1,0,24.94
694,CA-2021-131534,3/28/2021,4/2/2021,Standard Class,AB-10165,Alan Barnes,Consumer,INDIA,Ahmedabad,Gujarat,380001,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,33.4,5,0,16.03
695,CA-2021-119291,5/14/2021,5/17/2021,First Class,JO-15550,Jesus Ocampo,Home Office,INDIA,Mushirabad,West Bengal,19013,East,OFF-AR-10003373,Office Supplies,Art,Boston School Pro Electric Pencil Sharpener,,,,
696,CA-2021-119291,5/14/2021,5/17/2021,First Class,JO-15550,Jesus Ocampo,Home Office,INDIA,Mushirabad,West Bengal,19013,East,OFF-LA-10002312,Office Supplies,Labels,Avery 490,47.36,4,0.2,17.76
697,CA-2021-119291,5/14/2021,5/17/2021,First Class,JO-15550,Jesus Ocampo,Home Office,INDIA,Mushirabad,West Bengal,19013,East,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.98,7,0.2,62.81
698,CA-2021-119291,5/14/2021,5/17/2021,First Class,JO-15550,Jesus Ocampo,Home Office,INDIA,Mushirabad,West Bengal,19013,East,OFF-LA-10003510,Office Supplies,Labels,Avery 4027 File Folder Labels for Dot Matrix Printers,,,,
699,CA-2021-119291,5/14/2021,5/17/2021,First Class,JO-15550,Jesus Ocampo,Home Office,INDIA,Mushirabad,West Bengal,19013,East,OFF-AR-10001118,Office Supplies,Art,Binney & Smith Crayola Metallic Crayons,,,,
700,CA-2021-119291,5/14/2021,5/17/2021,First Class,JO-15550,Jesus Ocampo,Home Office,INDIA,Mushirabad,West Bengal,19013,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.59,2,0.7,-13.63
701,CA-2021-119291,5/14/2021,5/17/2021,First Class,JO-15550,Jesus Ocampo,Home Office,INDIA,Mushirabad,West Bengal,19013,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.9,3,0.7,-3.43
702,CA-2023-114552,9/2/2023,9/8/2023,Standard Class,Dl-13600,Dorris liebe,Corporate,INDIA,Bhubaneshwar,Odissa,44105,East,FUR-FU-10002960,Furniture,Furnishings,Eldon 200 Class Desk Accessories,,,,
703,CA-2022-163755,11/4/2022,11/8/2022,Second Class,AS-10285,Alejandro Savely,Corporate,INDIA,Mumbai,Maharashtra,400001,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0,35.68
704,CA-2021-142027,4/9/2021,4/14/2021,Standard Class,JK-15370,Jay Kimmel,Consumer,INDIA,Kutch,Gujarat,90805,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,369.91,3,0.2,-13.87
705,CA-2020-138527,9/12/2020,9/17/2020,Standard Class,BN-11470,Brad Norvell,Corporate,INDIA,Amravati,Andhra Pradesh,27511,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.37,2,0.2,3.63
706,CA-2020-138527,9/12/2020,9/17/2020,Standard Class,BN-11470,Brad Norvell,Corporate,INDIA,Amravati,Andhra Pradesh,27511,South,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,166.84,5,0.2,18.77
